Newly Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2018,,,,,
Data downloaded on 16-May-2023,,,,,
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Olmsted County,Minnesota,27109,650.1,514.5,801.2
Buchanan County,Missouri,29021,650.7,482.5,848.7
Eaton County,Michigan,26045,651.1,458.3,896.7
Pottawatomie County,Oklahoma,40125,651.3,494.9,838
Kendall County,Illinois,17093,651.8,428.5,999.4
Henderson County,North Carolina,37089,658.3,422.6,947
Daviess County,Kentucky,21059,660.1,490.8,887.1
Morgan County,Indiana,18109,663.8,481.4,901.7
St. Marys County,Maryland,24037,664.5,528.6,828.5
Rockingham County,North Carolina,37157,664.8,423.1,985.5
Tolland County,Connecticut,9013,666.4,527.2,853.1
Wicomico County,Maryland,24045,668.9,536.8,841.2
Bay County,Michigan,26017,668.9,455.2,935.9
Pickens County,South Carolina,45077,671.3,488.9,904.2
Ross County,Ohio,39141,672.3,532.5,828.3
Merrimack County,New Hampshire,33013,672.9,510.9,856.9
Jefferson County,Arkansas,5069,673.5,499.8,881.2
Troup County,Georgia,13285,674.1,436.5,963.2
Randall County,Texas,48381,674.1,371.8,1192.2
Hardin County,Kentucky,21093,677.4,501.5,901
Washington County,Utah,49053,679.2,525.1,845.9
Roanoke City,Virginia,51770,679.8,508.8,880.2
White County,Arkansas,5145,682.6,457,962.5
Sandoval County,New Mexico,35043,684.7,500.2,876.1
Sampson County,North Carolina,37163,684.7,490.5,933
Augusta County,Virginia,51015,689.5,502.2,949.2
Bastrop County,Texas,48021,691.2,479.1,934.2
Lancaster County,South Carolina,45057,691.4,543.6,866.8
Boone County,Missouri,29019,692.8,503.3,933
Black Hawk County,Iowa,19013,694.8,566.8,885.3
Wayne County,New York,36117,695.6,547.6,872.3
Bartow County,Georgia,13015,699.2,471.2,982.2
Oswego County,New York,36075,699.9,524.6,907.6
Sevier County,Tennessee,47155,701.2,463.9,990.5
Navajo County,Arizona,4017,705.9,570.1,858.2
Armstrong County,Pennsylvania,42005,708.9,444.5,1031.5
Androscoggin County,Maine,23001,709.7,527.4,899.7
Wayne County,Ohio,39169,710.3,478.3,967.8
Lawrence County,Pennsylvania,42073,711.9,463.9,1035.3
Boone County,Kentucky,21015,712.2,518.6,960
Midland County,Texas,48329,714.2,405.1,1144.7
Blair County,Pennsylvania,42013,714.6,445.1,1055.8
Catoosa County,Georgia,13047,717.2,446.6,1081.8
Vigo County,Indiana,18167,718.9,536,932
St. Lawrence County,New York,36089,719.8,576.8,877.3
Wilson County,North Carolina,37195,726.9,493.5,1034.8
Gregg County,Texas,48183,727.5,428.6,1208.7
Martin County,Florida,12085,729.3,556.8,921.5
Faulkner County,Arkansas,5045,729.9,536.2,958.9
Morgan County,Alabama,1103,731.1,516.9,999.2
Wood County,West Virginia,54107,732.2,583.6,891.8
Comal County,Texas,48091,733.4,464.1,1077.6
Allen County,Ohio,39003,734.3,579.5,925.1
Kennebec County,Maine,23011,735.5,563.2,924.1
Suffolk City,Virginia,51800,735.7,551.5,955.5
Greene County,Tennessee,47059,736.8,550.9,994
Highlands County,Florida,12055,741.1,590.3,906.7
Rockdale County,Georgia,13247,742.2,513.2,1011.7
Victoria County,Texas,48469,743.3,536.6,1015.3
Clearfield County,Pennsylvania,42033,744,467.6,1081.7
Talladega County,Alabama,1121,744.4,582.6,926.1
Douglas County,Oregon,41019,747.3,557.8,968.7
Limestone County,Alabama,1083,748.7,525.3,1037.3
Madison County,Tennessee,47113,748.8,615.6,910.3
Comanche County,Oklahoma,40031,749.1,588.2,947.4
Craven County,North Carolina,37049,754.7,506.3,1059
Strafford County,New Hampshire,33017,757.8,584.7,933.1
Mesa County,Colorado,8077,758.2,581.2,985.7
Cass County,North Dakota,38017,762,626.6,946.4
Raleigh County,West Virginia,54081,762.6,601.8,945.9
Sussex County,New Jersey,34037,763.8,514.4,1054.8
Windham County,Connecticut,9015,765.5,606.7,968.3
Blount County,Tennessee,47009,766.3,504.3,1090.1
Steuben County,New York,36101,766.4,594.4,978.2
Yellowstone County,Montana,30111,766.9,590.5,949.4
Spotsylvania County,Virginia,51177,769.5,556.5,1067.5
Tom Green County,Texas,48451,769.7,413.3,1301.4
Bossier Parish,Louisiana,22015,770.3,567.7,998.8
Whitfield County,Georgia,13313,772.1,549.6,1041.2
Dougherty County,Georgia,13095,774,573.9,1075.7
Angelina County,Texas,48005,776.6,631.1,955.6
Linn County,Oregon,41043,781.4,601.3,985.8
Roanoke County,Virginia,51161,782,588.9,1004.3
Berrien County,Michigan,26021,782.4,568.3,1033.5
Rockwall County,Texas,48397,782.7,396.7,1342.9
Berkshire County,Massachusetts,25003,782.9,586,1019.8
St. Clair County,Alabama,1115,783.7,577.4,1037.3
Walker County,Texas,48471,787.5,490.3,1232.7
Delaware County,Indiana,18035,787.8,603.4,1009.9
Garland County,Arkansas,5051,791.1,577.9,1067.7
Cowlitz County,Washington,53015,793.7,620,1007.9
Elmore County,Alabama,1051,794.2,583.8,1059
Portsmouth City,Virginia,51740,802.2,613,1018.5
Carroll County,Maryland,24013,802.6,611.1,1032.3
Kootenai County,Idaho,16055,805.8,607.4,1024.4
Livingston Parish,Louisiana,22063,806.2,592.8,1064.5
Beaufort County,South Carolina,45013,807.5,646.9,983.3
Mercer County,Pennsylvania,42085,810.6,560.7,1163.2
Butler County,Pennsylvania,42019,810.7,519.3,1170.7
Orangeburg County,South Carolina,45075,811.4,663.2,998.5
Berkeley County,West Virginia,54003,812.1,638.8,1050.6
San Juan County,New Mexico,35045,813.8,667.4,969.8
Clark County,Indiana,18019,816.2,568.6,1142.5
Kenosha County,Wisconsin,55059,817.9,574.8,1124.5
Guadalupe County,Texas,48187,820.4,539.3,1240.9
Rowan County,North Carolina,37159,827.1,543.1,1272.6
Centre County,Pennsylvania,42027,828.5,578.7,1159
Rensselaer County,New York,36083,829.1,637.2,1076.5
Adams County,Pennsylvania,42001,831.2,549.5,1226.6
Marshall County,Alabama,1095,831.6,571.9,1137.5
Floyd County,Georgia,13115,832.4,562.6,1176.2
Potter County,Texas,48375,832.5,463.8,1523.7
Middlesex County,Connecticut,9007,834.4,627.9,1055.2
Henderson County,Texas,48213,835.4,562.2,1212.4
Bradley County,Tennessee,47011,836.6,639.3,1078.1
Sumter County,South Carolina,45085,838.2,662.5,1065.1
Terrebonne Parish,Louisiana,22109,839,646,1085.4
Imperial County,California,6025,842.1,494.3,1324.7
Indian River County,Florida,12061,848.7,659.5,1068.2
Wilson County,Tennessee,47189,852.2,582.2,1210.7
Chautauqua County,New York,36013,853.5,660.3,1075.8
Minnehaha County,South Dakota,46099,857.1,690.8,1046
Litchfield County,Connecticut,9005,858.1,664.4,1074.5
Winnebago County,Wisconsin,55139,859.5,613.3,1177.8
New Hanover County,North Carolina,37129,867.8,624.4,1184.6
Nash County,North Carolina,37127,869.8,619.9,1192.9
Lafourche Parish,Louisiana,22057,875.9,674.9,1129.9
Craighead County,Arkansas,5031,878.1,653.2,1149.9
Napa County,California,6055,879.3,562.7,1299.4
Wagoner County,Oklahoma,40145,879.9,641.9,1171.9
Monroe County,Michigan,26115,880.8,621.4,1166.6
Canadian County,Oklahoma,40017,882,655.1,1172.2
Columbiana County,Ohio,39029,882.4,612.3,1198.1
Orange County,Texas,48361,885.5,610.9,1205.8
Jackson County,Mississippi,28059,885.6,653.5,1141.4
Deschutes County,Oregon,41017,890,667.1,1152.5
Pueblo County,Colorado,8101,893.6,682.9,1139.6
Hunt County,Texas,48231,894.9,472.4,1515.7
Ascension Parish,Louisiana,22005,898.1,667.6,1188.9
Coweta County,Georgia,13077,898.4,612.6,1251
Houston County,Alabama,1069,903.3,686.7,1131.7
Charles County,Maryland,24017,903.9,737.5,1086.5
Richland County,Ohio,39139,907.8,704.6,1168.2
Livingston County,Michigan,26093,912.7,724.4,1130.5
Kent County,Rhode Island,44003,913.1,723.5,1162.9
Williamson County,Tennessee,47187,914.1,617.7,1276.1
Macon County,Illinois,17115,916.5,575.5,1368.9
St. Clair County,Michigan,26147,917.8,649.2,1244
Laporte County,Indiana,18091,922.8,722,1159.6
Wood County,Ohio,39173,925,688.7,1247.4
Benton County,Washington,53005,927.8,701.8,1194
St. Louis County,Minnesota,27137,927.9,763.2,1135
Washington County,Tennessee,47179,929.9,706.7,1208.4
Sebastian County,Arkansas,5131,930.9,718.4,1210.7
Fayette County,Pennsylvania,42051,931.4,609,1343.6
Lasalle County,Illinois,17099,935.1,587.1,1394.4
Schenectady County,New York,36093,936.7,731.4,1154.8
Hays County,Texas,48209,943.7,686.1,1252.3
Citrus County,Florida,12017,944.9,742.9,1197.5
Rock County,Wisconsin,55105,949.3,721.4,1265
Fairfield County,Ohio,39045,953.7,658.4,1277.7
Brunswick County,North Carolina,37019,953.8,653.7,1335.8
Tippecanoe County,Indiana,18157,955.3,739.5,1220.1
Santa Rosa County,Florida,12113,967.4,751.8,1218.3
Carroll County,Georgia,13045,967.4,688.5,1306.9
Maui County,Hawaii,15009,969.4,789.8,1175
Racine County,Wisconsin,55101,973.8,722.4,1267.3
Harnett County,North Carolina,37085,974.2,682.9,1336.8
Dorchester County,South Carolina,45035,978,751.3,1237.9
Cumberland County,New Jersey,34011,981.3,678.9,1326.4
Lowndes County,Georgia,13185,982.1,760.1,1253
Yolo County,California,6113,982.4,661.9,1407.6
Columbia County,Georgia,13073,982.5,698.5,1330.4
Madera County,California,6039,987.2,620.3,1465.3
Schuylkill County,Pennsylvania,42107,988.2,624.8,1495.2
Doña Ana County,New Mexico,35013,988.6,778.5,1278.4
Ulster County,New York,36111,988.6,752.9,1254.7
Parker County,Texas,48367,988.8,584.4,1555.5
Clark County,Ohio,39023,989.4,738,1303
Tazewell County,Illinois,17179,998.8,607.2,1487.5
Santa Cruz County,California,6087,1000,642.8,1500.1
Elkhart County,Indiana,18039,1000.6,788.4,1273
Randolph County,North Carolina,37151,1003.1,624.4,1529
Johnson County,Indiana,18081,1004.6,762.3,1271.6
Kankakee County,Illinois,17091,1009.5,624.2,1500.2
Marin County,California,6041,1011,660.7,1494.3
El Dorado County,California,6017,1011.9,656.8,1480.2
Douglas County,Colorado,8035,1013.5,796.2,1285.4
Onslow County,North Carolina,37133,1014.8,743.1,1386.1
Beaver County,Pennsylvania,42007,1017.1,679.2,1398.3
Larimer County,Colorado,8069,1017.8,809.5,1285.6
Shasta County,California,6089,1019.6,684.8,1458.9
Portage County,Ohio,39133,1024.9,732,1375.2
Liberty County,Texas,48291,1025.2,577.4,1644.9
Lee County,Alabama,1081,1026,770.3,1322.8
Yuma County,Arizona,4027,1031,773.6,1385.4
Broome County,New York,36007,1032.1,805.9,1273.5
Boulder County,Colorado,8013,1035.4,813.4,1320.6
Jackson County,Michigan,26075,1035.8,846.9,1284.1
Tangipahoa Parish,Louisiana,22105,1037.1,800.9,1324.3
Etowah County,Alabama,1055,1043.3,808.3,1295
Champaign County,Illinois,17019,1046.8,719.9,1450.8
Pitt County,North Carolina,37147,1047.1,752.1,1414.6
Sumter County,Florida,12119,1048.4,808.6,1298.7
Delaware County,Ohio,39041,1049.5,810.3,1334.5
Yavapai County,Arizona,4025,1051.3,847,1276
Sarpy County,Nebraska,31153,1051.5,855.3,1308.4
Butte County,California,6007,1051.7,712.2,1458.8
Sumner County,Tennessee,47165,1052.4,706.8,1520.7
Whatcom County,Washington,53073,1054,814.5,1347.6
Greene County,Ohio,39057,1057.2,781.7,1366.5
Lebanon County,Pennsylvania,42075,1058.8,677.6,1520.1
Outagamie County,Wisconsin,55087,1060.9,734.5,1466.1
Medina County,Ohio,39103,1065.7,726,1506.2
Barnstable County,Massachusetts,25001,1069.2,804.2,1399.6
Florence County,South Carolina,45041,1071.3,866.5,1311.4
Newton County,Georgia,13217,1072.6,739.7,1535.3
Douglas County,Georgia,13097,1073.2,774.8,1466.4
Rock Island County,Illinois,17161,1073.8,713.4,1508.2
Monroe County,Pennsylvania,42089,1079.7,777,1448.5
Rankin County,Mississippi,28121,1082.8,808.5,1451.2
Washington County,Minnesota,27163,1086.3,886,1328.7
Hendricks County,Indiana,18063,1087.6,823.6,1394.3
Cleveland County,North Carolina,37045,1088.8,690.6,1640.5
Cambria County,Pennsylvania,42021,1091.1,683.4,1588.7
Porter County,Indiana,18127,1091.5,844.2,1368.5
Bowie County,Texas,48037,1092.4,608.3,1890.7
Scott County,Iowa,19163,1099.9,881.7,1386.2
Washington County,Maryland,24043,1101.1,905.8,1361.6
Kenton County,Kentucky,21117,1104.5,827.9,1456.5
Leon County,Florida,12073,1108,862.1,1386.3
Paulding County,Georgia,13223,1109.2,760.5,1527.5
Calhoun County,Alabama,1015,1110.2,880,1389.8
Charlotte County,Florida,12015,1112.8,885.2,1381.5
Alamance County,North Carolina,37001,1119.9,763.4,1553.1
Washington County,Arkansas,5143,1123.2,858.4,1416.6
Franklin County,Pennsylvania,42055,1127.7,777.3,1582.8
St. Johns County,Florida,12109,1129.1,866.9,1451.5
Baldwin County,Alabama,1003,1129.4,859.8,1408
Licking County,Ohio,39089,1130.4,845.7,1468.3
Aiken County,South Carolina,45003,1131.9,936.5,1386.9
Linn County,Iowa,19113,1132.5,903.5,1390.2
Okaloosa County,Florida,12091,1145.3,901.6,1440.6
Catawba County,North Carolina,37035,1154.6,796.5,1605.2
Calhoun County,Michigan,26025,1157,874.2,1463.6
Buncombe County,North Carolina,37021,1157.5,802.9,1596.8
Kaufman County,Texas,48257,1159.9,638.9,1901.3
Bay County,Florida,12005,1168.1,942.8,1399.4
Hampton City,Virginia,51650,1177.7,921.4,1483.3
Penobscot County,Maine,23019,1180.1,937.4,1508.3
Warren County,Ohio,39165,1186.2,842,1590.7
Iredell County,North Carolina,37097,1186.6,783.4,1733.2
Weber County,Utah,49057,1192.8,950.8,1470
Frederick County,Maryland,24021,1196.6,990.1,1431.2
Vanderburgh County,Indiana,18163,1198.6,927.4,1494.8
Shawnee County,Kansas,20177,1200.6,1006.3,1411.5
Somerset County,New Jersey,34035,1200.9,879.1,1626.7
Cabarrus County,North Carolina,37025,1201.5,812.8,1697.5
Kings County,California,6031,1205.3,700.3,1979.9
Hall County,Georgia,13139,1209,842.5,1635.3
Saratoga County,New York,36091,1210.4,946.5,1525.3
Weld County,Colorado,8123,1220.6,970.9,1484.3
Wayne County,North Carolina,37191,1226.4,898.4,1612.4
Grayson County,Texas,48181,1232.4,637.1,2483.1
Gaston County,North Carolina,37071,1232.5,849.8,1791.2
York County,Maine,23031,1233.3,990.4,1524.5
Kent County,Delaware,10001,1238.6,995.6,1517.6
Alachua County,Florida,12001,1240,987.4,1536.9
Forsyth County,Georgia,13117,1240.2,897.3,1668.9
Jefferson County,Missouri,29099,1241.3,890.5,1651.3
Muskegon County,Michigan,26121,1242.4,1042.4,1471.9
Shelby County,Alabama,1117,1242.5,933.5,1575.1
Mohave County,Arizona,4015,1248.4,996.6,1575.2
Ottawa County,Michigan,26139,1248.9,936.6,1630.4
Harrison County,Mississippi,28047,1254.1,981.5,1603
Caldwell County,North Carolina,37027,1255.7,821.7,1821.1
Sullivan County,Tennessee,47163,1257.8,1002.8,1607.2
Wyandotte County,Kansas,20209,1265.6,1078.5,1473.5
Merced County,California,6047,1268,846.6,1855.8
Washington County,Pennsylvania,42125,1268.6,918.3,1671.4
Madison County,Indiana,18095,1269.2,981.7,1581.3
Benton County,Arkansas,5007,1274.5,990.3,1616.2
Clay County,Missouri,29047,1278.7,996,1641.9
Ellis County,Texas,48139,1290.2,1038.7,1579.1
Newport News City,Virginia,51700,1291.8,1015.3,1630.9
Peoria County,Illinois,17143,1297.9,917.4,1776.2
Canyon County,Idaho,16027,1298.7,1073.8,1560.5
Houston County,Georgia,13153,1307,962.8,1708.9
Cumberland County,Maine,23005,1308.8,1054.5,1601.4
Lubbock County,Texas,48303,1316.1,806.1,1993.3
Loudoun County,Virginia,51107,1317.6,1004.5,1676.3
Howard County,Maryland,24027,1320.7,1023.6,1632.5
Rapides Parish,Louisiana,22079,1326.6,1064,1631.7
Ouachita Parish,Louisiana,22073,1330.8,1047.4,1658.4
Jackson County,Oregon,41029,1331.6,1041.7,1663.3
Harford County,Maryland,24025,1337.4,1078.6,1654.9
Saginaw County,Michigan,26145,1342.3,1017.7,1702.5
Brazos County,Texas,48041,1347.3,1040.2,1709.8
San Luis Obispo County,California,6079,1348.4,915.3,1909.7
Hamilton County,Indiana,18057,1348.6,1059.6,1690.9
Mclennan County,Texas,48309,1349.5,831.3,1958.2
Sangamon County,Illinois,17167,1349.8,907.9,1896.1
Hawaii County,Hawaii,15001,1352.3,1105.8,1609.4
Wichita County,Texas,48485,1366,1073.7,1722.5
Tuscaloosa County,Alabama,1125,1366.8,1113.9,1617.8
Desoto County,Mississippi,28033,1367.2,1039.6,1761.1
St. Joseph County,Indiana,18141,1369,1113.9,1665
Clay County,Florida,12019,1371.8,1102.5,1706.8
Hernando County,Florida,12053,1376.3,1094,1671.7
Trumbull County,Ohio,39155,1378.4,1056.2,1747
Robeson County,North Carolina,37155,1380.9,1085.2,1704.8
Clermont County,Ohio,39025,1386.7,1035.4,1803.5
Erie County,Pennsylvania,42049,1388.8,1024.5,1811.3
Rockingham County,New Hampshire,33015,1390.8,1084.8,1722.1
Brown County,Wisconsin,55009,1403,1083.9,1862.4
Webb County,Texas,48479,1404.6,662.3,2433.5
Lackawanna County,Pennsylvania,42069,1404.7,975.2,1901.7
Montgomery County,Tennessee,47125,1407.1,1092.4,1787.2
Sussex County,Delaware,10005,1415.1,1186,1700.6
Johnson County,Texas,48251,1415.8,928.2,2085.3
Cleveland County,Oklahoma,40027,1423,1149.3,1775.5
Anderson County,South Carolina,45007,1449.2,1167.7,1803.4
Chesapeake City,Virginia,51550,1451.7,1170.8,1770.5
Dutchess County,New York,36027,1454.2,1131.3,1823.4
Kitsap County,Washington,53035,1459.4,1137.4,1868.3
Davidson County,North Carolina,37057,1462,982,2048
Calcasieu Parish,Louisiana,22019,1462.5,1175.6,1817.8
Johnston County,North Carolina,37101,1471.4,1017.5,2083.1
Thurston County,Washington,53067,1477.8,1178.7,1808.8
Placer County,California,6061,1478.7,994.8,2052.8
Davis County,Utah,49011,1479.5,1197.1,1791.7
Yakima County,Washington,53077,1479.7,1183.1,1856
Rockland County,New York,36087,1481.6,1159.8,1854.4
Bibb County,Georgia,13021,1486.6,1112.2,1937.6
Durham County,North Carolina,37063,1490.3,1099.3,1930.7
Anchorage Municipality,Alaska,2020,1492.6,1214.3,1878.9
Mclean County,Illinois,17113,1493.7,994.4,2115.6
Muscogee County,Georgia,13215,1500.2,1150.1,1868.9
Ingham County,Michigan,26065,1503,1198.7,1846.5
Berkeley County,South Carolina,45015,1511.3,1213.8,1814.3
York County,South Carolina,45091,1519.7,1279.8,1793.8
Albany County,New York,36001,1520,1209,1860
Washtenaw County,Michigan,26161,1526.1,1195.7,1887.5
Santa Barbara County,California,6083,1537.5,1065.6,2114
New London County,Connecticut,9011,1537.5,1242,1868
Niagara County,New York,36063,1544.4,1185.9,1943.8
Norfolk City,Virginia,51710,1551.5,1203.2,1930.4
Orange County,New York,36071,1561,1216.2,1978.2
Dauphin County,Pennsylvania,42043,1565.5,1102.3,2064
Union County,North Carolina,37179,1569.5,958.5,2373.1
Lancaster County,Nebraska,31109,1584.6,1344.1,1858
Richmond City,Virginia,51760,1586.8,1220.4,1980.6
Kanawha County,West Virginia,54039,1605.9,1330.5,1882.9
Kalamazoo County,Michigan,26077,1614.8,1239.8,2037.6
Collier County,Florida,12021,1621.3,1217.1,2084.1
Lake County,Ohio,39085,1628.5,1131.6,2286.1
Anoka County,Minnesota,27003,1636,1348.6,1949.5
Cumberland County,Pennsylvania,42041,1650.7,1063.5,2297.6
Oneida County,New York,36065,1660.5,1340.2,2039.9
Fayette County,Kentucky,21067,1666.4,1280.8,2114.2
Utah County,Utah,49049,1680.6,1439.2,1977.1
Luzerne County,Pennsylvania,42079,1682.3,1206.8,2233.8
Dakota County,Minnesota,27037,1685.6,1406,1995.3
Smith County,Texas,48423,1708.4,1103.2,2527.5
Mchenry County,Illinois,17111,1708.6,1234.1,2341.6
Berks County,Pennsylvania,42011,1712.8,1213.7,2355.7
Gloucester County,New Jersey,34015,1719.5,1237.5,2314.3
St. Lucie County,Florida,12111,1720.4,1340,2172.9
Cherokee County,Georgia,13057,1735.4,1284.4,2303.1
Dane County,Wisconsin,55025,1770.3,1348.4,2257.9
St. Tammany Parish,Louisiana,22103,1777.3,1399.3,2197.6
Greene County,Missouri,29077,1796,1319.5,2396.7
Lafayette Parish,Louisiana,22055,1804.5,1429.1,2221.8
Richmond County,Georgia,13245,1810.4,1402.1,2248.2
Northampton County,Pennsylvania,42095,1817.5,1318.9,2453.6
Hinds County,Mississippi,28049,1837.1,1435.1,2276.9
St. Clair County,Illinois,17163,1849.4,1371.8,2448
Morris County,New Jersey,34027,1854.2,1344.6,2484
Chatham County,Georgia,13051,1855.7,1451.3,2363.7
Winnebago County,Illinois,17201,1868.8,1378.5,2477.2
Mahoning County,Ohio,39099,1881,1527.6,2313.6
Atlantic County,New Jersey,34001,1882.3,1428.1,2489.2
Henrico County,Virginia,51087,1884.1,1497.9,2307.2
Lexington County,South Carolina,45063,1902.7,1524.5,2403.5
Sarasota County,Florida,12115,1907.6,1466.4,2428.7
Caddo Parish,Louisiana,22017,1919.3,1545.6,2322.8
Henry County,Georgia,13151,1934.3,1490.2,2471.5
Clayton County,Georgia,13063,1940.7,1478.4,2457.9
Mercer County,New Jersey,34021,1944.4,1423.4,2577.2
St. Charles County,Missouri,29183,1960.7,1560.7,2486.5
Waukesha County,Wisconsin,55133,1970.7,1468.3,2547.5
Ada County,Idaho,16001,1971,1577.3,2398.4
Lane County,Oregon,41039,1972.5,1570.7,2420.9
Montgomery County,Alabama,1101,2011.1,1616.8,2463.8
Rutherford County,Tennessee,47149,2011.2,1504.1,2600.5
Washoe County,Nevada,32031,2016.4,1645.4,2547.8
Jefferson County,Colorado,8059,2017.3,1649,2458.1
Escambia County,Florida,12033,2032.3,1597.2,2494.5
Jefferson County,Texas,48245,2055.8,1637.8,2502.6
Clackamas County,Oregon,41005,2060.6,1604,2571.1
Monterey County,California,6053,2066.6,1393.6,2922.4
Cumberland County,North Carolina,37051,2092.9,1619.2,2619.3
Spartanburg County,South Carolina,45083,2096.6,1719.8,2523.7
Madison County,Illinois,17119,2098.2,1527,2783.6
Manatee County,Florida,12081,2108.7,1667.4,2629.1
Lehigh County,Pennsylvania,42077,2114.1,1560.3,2841.2
Solano County,California,6095,2129.9,1498.4,2867.6
Nueces County,Texas,48355,2158.9,1721.5,2664.4
Westmoreland County,Pennsylvania,42129,2163.9,1587.8,2865.2
Osceola County,Florida,12097,2171.9,1700.5,2713.4
Lake County,Florida,12069,2183.8,1751.9,2741.6
Marion County,Oregon,41047,2192,1795.1,2624.2
Adams County,Colorado,8001,2193.1,1798.2,2662.8
Tulare County,California,6107,2193.8,1503.7,3046.1
Hillsborough County,New Hampshire,33011,2193.9,1697.3,2730.1
Seminole County,Florida,12117,2198,1646.8,2872.9
Allen County,Indiana,18003,2204.3,1828.6,2632.8
Charleston County,South Carolina,45019,2209.1,1799,2657.3
Union County,New Jersey,34039,2212.7,1619.4,2871.7
Sonoma County,California,6097,2223.6,1656.6,2895.4
Chester County,Pennsylvania,42029,2244,1660.6,2934.2
Chesterfield County,Virginia,51041,2266,1855.3,2722.3
York County,Pennsylvania,42133,2294.8,1641.7,3059.5
Horry County,South Carolina,45051,2342.6,1918.8,2819.7
Passaic County,New Jersey,34031,2349.9,1729.4,3017.1
Richland County,South Carolina,45079,2361.7,1954.6,2828
Butler County,Ohio,39017,2372.4,1817.8,3034
Prince William County,Virginia,51153,2389.4,1931,2946.4
St. Louis City,Missouri,29510,2395.6,1951.1,2919.9
Spokane County,Washington,53063,2402.5,1932.1,2955.5
Virginia Beach City,Virginia,51810,2426.8,1976.8,2922.5
Polk County,Iowa,19153,2443.4,2065.7,2866.2
Stark County,Ohio,39151,2480.7,1981.4,3025.4
Onondaga County,New York,36067,2485.5,1989.3,2987.4
Pulaski County,Arkansas,5119,2487.7,2038.8,2972.6
El Paso County,Colorado,8041,2488.2,2107.4,2938.6
Galveston County,Texas,48167,2514.4,2085.5,2996.4
District Of Columbia,District of Columbia,11001,2528,1912,3272.5
Hamilton County,Tennessee,47065,2532.7,2078.7,3048
Madison County,Alabama,1089,2536.4,1966.7,3241.9
Monmouth County,New Jersey,34025,2536.5,1836.4,3434.4
Johnson County,Kansas,20091,2546.6,2219.5,2907.4
Forsyth County,North Carolina,37067,2546.8,1918.3,3241.6
Hampden County,Massachusetts,25013,2551.4,2007.2,3226.6
Marion County,Florida,12083,2570.3,2045.3,3226.2
Ramsey County,Minnesota,27123,2573.8,2205.6,2985.8
Bell County,Texas,48027,2584,1825.7,3554.5
Denver County,Colorado,8031,2625.6,2187.2,3127.2
Lorain County,Ohio,39093,2630.9,1980.3,3418.4
Clark County,Washington,53011,2713.6,2239.8,3343
Pinal County,Arizona,4021,2717.2,2229.9,3297.9
Bernalillo County,New Mexico,35001,2731.9,2213.2,3346
Stanislaus County,California,6099,2767.3,2020,3648.8
Cameron County,Texas,48061,2768.2,2029.6,3576.1
Williamson County,Texas,48491,2806.1,2208.9,3499.9
Richmond County,New York,36085,2825.1,2306.9,3417
Orleans Parish,Louisiana,22071,2876.3,2273.4,3577.8
Kane County,Illinois,17089,2890,2197.2,3630.9
Knox County,Tennessee,47093,2895,2317.5,3560.7
Brazoria County,Texas,48039,2909.7,2282.2,3635
Bristol County,Massachusetts,25005,2930.8,2272.1,3806.4
Washington County,Oregon,41067,2931,2413.1,3498.7
New Castle County,Delaware,10003,2968.4,2464.9,3559.2
Pasco County,Florida,12101,2970.6,2337,3675.5
Greenville County,South Carolina,45045,2979.9,2487.1,3522.9
Burlington County,New Jersey,34005,2991.7,2207.1,4020.9
Arapahoe County,Colorado,8005,2996.4,2530.9,3575.1
Plymouth County,Massachusetts,25023,3006.7,2378.1,3825.1
Lucas County,Ohio,39095,3013.5,2505.9,3576.9
Mobile County,Alabama,1097,3020.9,2509.3,3555.2
Anne Arundel County,Maryland,24003,3050.9,2555.3,3593.9
Guilford County,North Carolina,37081,3088.8,2367.9,3916.9
Ocean County,New Jersey,34029,3112.2,2308.3,4090.5
East Baton Rouge Parish,Louisiana,22033,3137.5,2609.5,3770.2
Delaware County,Pennsylvania,42045,3141.2,2378.8,4048.7
Genesee County,Michigan,26049,3144.5,2607.8,3782
Douglas County,Nebraska,31055,3279.9,2908.4,3722.5
Lancaster County,Pennsylvania,42071,3282.3,2406.1,4413.7
Lee County,Florida,12071,3326.5,2617.6,4181.9
Sedgwick County,Kansas,20173,3368.7,2982.5,3761.7
Brevard County,Florida,12009,3371.6,2640.3,4296.4
Hudson County,New Jersey,34017,3372.7,2504.9,4431.4
Davidson County,Tennessee,47037,3440.3,2707.1,4263.5
Volusia County,Florida,12127,3448.7,2773.7,4230.8
Kent County,Michigan,26081,3467.8,2868.2,4165.8
Jefferson Parish,Louisiana,22051,3469.7,2793.1,4256.6
Providence County,Rhode Island,44007,3478.5,2910.5,4247.5
Summit County,Ohio,39153,3540.7,2887.4,4355.6
Camden County,New Jersey,34007,3541.4,2659,4539.5
Norfolk County,Massachusetts,25021,3562.1,2850.7,4395.1
Lake County,Indiana,18089,3580.3,3076.6,4203.6
Lake County,Illinois,17097,3586.4,2826,4533.3
Multnomah County,Oregon,41051,3680.4,3018,4371.7
Montgomery County,Ohio,39113,3692.8,3042.1,4400.8
San Joaquin County,California,6077,3779,2869.7,4840.3
Montgomery County,Texas,48339,3799.9,2881.1,4982.1
Fairfield County,Connecticut,9001,3821.7,3127.2,4458.6
