State,County,CountyFIPS,Diagnosed,Obesity,PhysicalInactivity,Population_Aged_65_or_Older,Population_Below_Poverty,Population_Children_in_Poverty,Population_Enrolled_in_Free_or_Reduced_Lunch,Population_Food_Insecurity,Population_Minority,Population_No_Health_Insurance,Population_No_High_School_Diploma,Number_of_Primary_Care_Physicians,Newly_Diagnosed,Crowding,Unemployed,Severe_Housing_Cost_Burden,Overall_Household_Composition_&_Disability,Overall_Housing_Type_&_Transportation
Indiana,Morgan County,6031.0,10363.9,33157.1,22399.0,0.2811,0.2659,11.1,44.646819527,11.8,0.0554,7.0,0.5113,30.0,1205.3,0.4817,0.5669,7.6468315301,0.368,0.2149
Georgia,Jones County,33017.0,10408.8,30679.6,21836.4,0.3451,0.5127,16.6,47.949347949,11.7,0.6749,9.9,0.5269,6.0,757.8,0.2604,0.779,9.836699198,0.5887,0.134
Virginia,Grayson County,9007.0,10425.5,34374.3,23174.6,0.8711,0.808,22.4,67.673521851,14.5,0.3486,11.1,0.7743,4.0,834.4,0.155,0.6697,7.7348965966,0.3805,0.5068
Idaho,Caribou County,34037.0,10476.3,28171.3,27496.7,0.3368,0.1048,11.9,34.779834078,9.0,0.2802,7.7,0.1831,4.0,763.8,0.6313,0.0525,5.8050847458,0.2346,0.3378
Texas,Henderson County,47113.0,10533.7,27862.6,21726.5,0.8004,0.6815,22.6,67.036435786,17.0,0.5842,17.9,0.7227,25.0,748.8,0.7434,0.4303,11.698451724,0.6606,0.618
Virginia,Highland County,13045.0,10626.2,26534.2,26790.2,0.9984,0.3309,19.7,58.71559633,10.8,0.0019,10.8,0.5552,3.0,967.4,0.0567,0.008,2.3630504834,0.369,0.056
Georgia,Polk County,21015.0,10678.3,31102.2,19749.4,0.2209,0.6997,22.6,85.485473057,14.9,0.6699,15.7,0.8752,12.0,712.2,0.7953,0.5669,11.868686869,0.809,0.4511
Texas,Grayson County,33013.0,10734.2,31453.6,22544.6,0.419,0.428,20.8,54.843292938,15.9,0.6246,17.4,0.4473,62.0,672.9,0.7622,0.4876,10.972798525,0.7816,0.6383
Kentucky,Russell County,54107.0,10789.3,25952.8,18895.6,0.5995,0.9118,26.6,69.492614001,17.5,0.2015,7.8,0.9443,6.0,732.2,0.8551,0.8611,8.4743247254,0.8408,0.674
Oklahoma,Tillman County,18081.0,10872.1,35241.1,27643.1,0.6234,0.8395,29.9,78.525868179,15.0,0.8032,15.3,0.9131,2.0,1004.6,0.8711,0.3634,8.3813917724,0.9039,0.5008
Louisiana,Red River Parish,25003.0,10886.6,23515.0,20010.8,0.5113,0.8882,36.8,77.150722643,16.5,0.8297,10.9,0.866,3.0,782.9,0.6622,0.3634,14.737952867,0.8507,0.5712
Texas,Callahan County,6039.0,10914.9,35905.9,29500.2,0.6851,0.4513,19.0,53.922345483,15.0,0.4394,17.9,0.4756,1.0,987.2,0.4817,0.1611,6.1176927559,0.6157,0.1035
Alaska,Aleutians East Borough,40031.0,10915.7,29228.3,22723.4,0.0092,0.5401,13.2,3.9647577093,11.0,0.9889,46.3,0.5829,84.43614372109570,749.1,0.6864,0.1822,9.6269554753,0.0446,0.9351
Louisiana,St. Bernard Parish,48187.0,10923.5,30365.0,22012.8,0.0293,0.7777,31.3,65.999244428,16.3,0.7727,11.2,0.7622,11.0,820.4,0.6313,0.9436,15.831522882,0.7625,0.1888
Oregon,Crook County,45075.0,10944.0,26326.9,18945.4,0.9089,0.486,13.8,46.890636169,13.1,0.3922,7.0,0.5183,7.0,811.4,0.8787,0.8675,11.491644316,0.7443,0.3792
Ohio,Paulding County,31153.0,11073.9,43982.2,25270.4,0.4715,0.2057,13.9,50.480549199,12.3,0.2633,5.8,0.3996,4.0,1051.5,0.5498,0.3487,6.8121341139,0.6558,0.2197
Georgia,Madison County,12035.0,11096.9,23744.9,21338.8,0.2748,0.6745,19.7,57.285828663,14.6,0.5279,15.1,0.7313,5.0,571.2,0.7249,0.8675,11.396648045,0.694,0.2168
Arkansas,White County,35045.0,11174.1,29633.0,19219.0,0.2748,0.6494,19.1,59.384083589,16.7,0.3964,8.3,0.6383,51.0,813.8,0.3703,0.5481,10.645395214,0.5871,0.8523
Mississippi,Itawamba County,13073.0,11195.8,32869.7,29429.6,0.3989,0.5401,17.8,68.54094579,17.0,0.3391,10.2,0.8889,4.0,982.5,0.3359,0.2745,6.7716730745,0.7319,0.4562
Florida,Holmes County,16055.0,11242.0,31368.8,22317.9,0.6679,0.9277,30.9,51.692307692,18.0,0.4269,17.7,0.915,7.0,805.8,0.6622,0.9538,9.042472218,0.8707,0.9124
Arkansas,Pope County,26093.0,11287.4,42406.8,27756.3,0.2209,0.7271,17.6,60.897435897,17.2,0.4877,8.6,0.666,43.0,912.7,0.5498,0.6207,10.004512635,0.5928,0.7437
Texas,Cooke County,37133.0,11316.9,37687.2,24810.8,0.4715,0.443,16.1,54.986914801,14.7,0.6246,14.4,0.5922,12.0,1014.8,0.8551,0.4166,7.1530176793,0.6294,0.5925
Louisiana,Allen Parish,39045.0,11334.2,38529.6,27534.6,0.1541,0.7366,24.5,51.62901308,15.1,0.6835,8.5,0.851,3.0,953.7,0.8962,0.9252,7.6205088863,0.5864,0.9296
Colorado,Cheyenne County,46099.0,11351.2,40612.4,28971.1,0.064,0.2803,18.1,33.333333333,9.9,0.5992,11.7,0.3384,84.43614372109570,857.1,0.0981,0.7895,5.8029689609,0.1223,0.0624
Pennsylvania,Jefferson County,1081.0,11411.8,34450.3,25394.4,0.695,0.4344,15.4,54.358717435,12.9,0.0204,7.9,0.3709,19.0,1026.0,0.155,0.2924,9.033601621,0.5088,0.4594
South Carolina,Laurens County,39173.0,11434.6,31897.2,22139.3,0.4527,0.7841,24.0,99.727817093,13.4,0.7131,11.7,0.8313,33.0,925.0,0.6049,0.8611,12.70096463,0.8338,0.8704
New Jersey,Salem County,37151.0,11445.5,27397.8,18940.6,0.4616,0.3771,15.8,42.881833894,10.7,0.6377,5.3,0.5113,22.0,1003.1,0.3359,0.7726,17.564686703,0.5049,0.5922
Alabama,Henry County,22105.0,11449.9,37464.3,28536.7,0.8004,0.4115,23.5,55.142405063,14.5,0.7026,9.8,0.8405,5.0,1037.1,0.0981,0.6968,9.493570408,0.6374,0.2713
Louisiana,Tensas Parish,55139.0,11460.2,47139.4,24256.7,0.8478,0.9955,51.4,84.143222506,19.9,0.9169,18.0,0.9089,84.43614372109570,859.5,0.6049,0.9936,11.959924859,0.6988,0.425
Texas,Briscoe County,24013.0,11516.4,36205.0,26445.6,0.8797,0.5538,22.8,55.989583333,15.8,0.8268,23.1,0.5772,1.0,802.6,0.5801,0.5006,15.456238361,0.3696,0.0614
Alabama,Choctaw County,13217.0,11539.9,26747.0,19693.6,0.8249,0.8567,28.9,75.281803543,18.9,0.8357,10.3,0.7966,5.0,1072.6,0.2964,0.9516,6.492977814,0.9083,0.5775
Arkansas,Jefferson County,9005.0,11573.9,36548.3,27264.2,0.32,0.8806,24.7,84.176446783,16.6,0.9328,6.8,0.6004,46.0,858.1,0.5498,0.9369,12.56486433,0.7953,0.9812
Michigan,St. Joseph County,5131.0,11596.0,32215.5,27562.4,0.3763,0.5538,17.4,59.418202765,13.8,0.4333,8.3,0.5438,16.0,930.9,0.6313,0.449,9.2007239362,0.8004,0.5756
Mississippi,Jones County,42051.0,11599.0,32251.8,24285.4,0.2983,0.8328,26.1,76.668343394,18.5,0.7494,11.4,0.7313,32.0,931.4,0.6864,0.6545,11.802693631,0.9233,0.766
Pennsylvania,Forest County,13185.0,11601.8,25852.3,22126.6,0.8249,0.4799,29.9,88.165680473,14.7,0.788,3.9,0.7622,84.43614372109570,982.1,0.1223,0.6376,9.5931692617,0.3508,0.4897
West Virginia,Calhoun County,37085.0,11626.1,27951.5,19661.4,0.8478,0.7417,25.9,51.654215582,19.9,0.0204,5.7,0.8211,3.0,974.2,0.0172,0.9869,5.3343641283,0.7052,0.1993
Virginia,Middlesex County,13097.0,11631.3,33750.0,25007.0,0.9885,0.0997,19.3,48.261589404,9.5,0.5992,9.0,0.6004,3.0,1073.2,0.3359,0.3121,12.958171626,0.2031,0.3037
Arkansas,Polk County,36013.0,11674.1,33268.6,25767.6,0.829,0.9105,28.1,76.274328082,20.0,0.4085,10.5,0.6753,16.0,853.5,0.9124,0.8949,11.633919338,0.9669,0.646
Georgia,Emanuel County,26115.0,11691.6,40147.1,27878.9,0.2502,0.9471,34.3,88.160727099,17.0,0.8064,17.7,0.8714,10.0,880.8,0.5801,0.8051,11.892752854,0.9529,0.8771
Utah,Piute County,18091.0,11699.4,29782.1,23657.7,0.9249,0.6583,31.9,61.589403974,17.5,0.015,19.7,0.5552,84.43614372109570,922.8,0.0981,0.1822,13.9329806,0.8567,0.0245
Alabama,Elmore County,39133.0,11727.9,32290.9,27035.0,0.1786,0.3309,16.6,48.991310918,13.9,0.6536,7.4,0.5829,19.0,1024.9,0.2964,0.6207,9.7953216374,0.5422,0.5177
Wisconsin,Oconto County,42075.0,11728.2,33986.2,19147.6,0.6428,0.1497,9.5,37.788018433,8.7,0.1162,4.3,0.3209,13.0,1058.8,0.3359,0.1822,7.1500885852,0.1375,0.078
Georgia,Mcintosh County,48209.0,11732.6,48693.1,25893.4,0.9064,0.7841,32.0,85.46686747,14.0,0.7822,14.9,0.5871,84.43614372109570,943.7,0.2604,0.8232,15.520628684,0.8558,0.2085
Michigan,Gladwin County,28121.0,11755.1,42255.8,31203.0,0.9379,0.7131,28.2,59.877955759,16.2,0.0656,9.3,0.5661,5.0,1082.8,0.518,0.7347,10.65460253,0.6565,0.4788
Arkansas,Grant County,26021.0,11771.2,36182.9,25623.1,0.4091,0.4799,15.2,52.272005084,15.5,0.2474,4.8,0.2305,2.0,782.4,0.4056,0.7481,8.3644510829,0.7418,0.2566
Oklahoma,Greer County,45013.0,11788.9,37060.9,26151.5,0.4616,0.8446,27.1,66.029723992,16.8,0.6336,17.0,0.6928,1.0,807.5,0.0134,0.8675,7.781124498,0.8176,0.5387
Alabama,Etowah County,47179.0,11825.8,30488.2,25018.6,0.5215,0.6707,22.9,55.650572293,16.8,0.5899,10.6,0.6804,83.0,929.9,0.2203,0.6697,9.8240866035,0.7587,0.2904
Mississippi,Yalobusha County,39139.0,11841.8,32100.7,28054.3,0.5995,0.5962,30.5,78.856382979,17.1,0.8185,12.5,0.7383,1.0,907.8,0.7803,0.3121,9.2116538132,0.8064,0.7689
Kentucky,Henderson County,37019.0,11909.9,28321.9,22440.4,0.3664,0.7322,18.9,52.254535752,15.7,0.4394,4.7,0.561,23.0,953.8,0.3359,0.3634,12.795079242,0.9265,0.7714
Louisiana,Grant Parish,18063.0,11946.8,35587.1,21974.1,0.1786,0.7777,22.4,69.594824651,16.8,0.617,8.5,0.7851,1.0,1087.6,0.3359,0.5172,7.8404815651,0.107,0.4849
Louisiana,St. Mary Parish,26147.0,11970.8,40435.2,31152.3,0.2665,0.7452,29.0,62.013208836,16.5,0.8415,8.0,0.8001,25.0,917.8,0.5801,0.8949,13.53092015,0.7692,0.7908
Texas,Hunt County,42007.0,11993.5,40516.1,25561.9,0.2748,0.6815,17.6,58.014697439,16.2,0.666,16.3,0.6574,30.0,1017.1,0.9042,0.5006,12.491547304,0.5412,0.9545
Kentucky,Ballard County,15009.0,12007.4,30283.8,21497.3,0.6851,0.6494,22.4,59.041211102,13.7,0.2426,7.6,0.6472,84.43614372109570,969.4,0.2203,0.5006,7.1700727399,0.7326,0.3556
North Carolina,Richmond County,37147.0,12008.5,47427.2,27602.6,0.3897,0.9013,34.2,99.038997214,18.1,0.8252,11.7,0.8379,13.0,1047.1,0.6864,0.9252,15.40317834,0.915,0.9102
Georgia,Warren County,6113.0,12009.6,37822.0,25053.3,0.7545,0.9376,39.1,100.0,15.3,0.9405,13.0,0.9656,3.0,982.4,0.155,0.8341,8.8643986584,0.6039,0.8217
Alabama,Macon County,17161.0,12017.1,35158.6,23283.7,0.5521,0.9296,39.3,97.422126745,15.4,0.9869,7.5,0.7851,7.0,1073.8,0.2604,0.971,13.771471247,0.5772,0.915
Georgia,Lanier County,41017.0,12073.2,36036.4,23326.4,0.0914,0.8933,31.9,86.198830409,16.1,0.7065,14.6,0.866,84.43614372109570,890.0,0.043,0.8803,16.250367323,0.8755,0.6995
Arkansas,Perry County,6017.0,12117.6,35041.4,25726.5,0.5928,0.6494,22.7,63.382072473,18.3,0.2668,5.1,0.7275,2.0,1011.9,0.865,0.7092,5.492917028,0.7211,0.6406
Missouri,Osage County,6025.0,12232.6,45874.3,32756.7,0.3566,0.0567,9.1,36.688311688,9.3,0.0175,4.7,0.3559,3.0,842.1,0.4056,0.071,4.8045127407,0.0876,0.1691
Indiana,Blackford County,36083.0,12344.9,36164.3,25914.1,0.738,0.3497,19.4,58.905852417,14.5,0.0745,5.5,0.3935,8.0,829.1,0.518,0.6545,10.356255178,0.8472,0.2795
West Virginia,Hardy County,53005.0,12360.1,49256.6,23658.5,0.7829,0.2803,19.4,50.220070423,10.9,0.3426,4.6,0.8475,2.0,927.8,0.0229,0.1245,4.8902712977,0.3652,0.07
Alabama,Sumter County,37001.0,12377.4,40440.5,25609.7,0.3763,0.9771,42.0,80.169286578,19.8,0.9771,12.5,0.6928,7.0,1119.9,0.2604,0.971,12.401616677,0.5829,0.9866
Virginia,Petersburg City,47187.0,12426.2,32378.9,27744.5,0.3298,0.9296,36.4,98.503207413,16.1,0.9889,12.4,0.8112,22.0,914.1,0.7249,0.9618,23.843222646,0.8526,0.8898
Louisiana,Caldwell Parish,18157.0,12438.9,39770.6,32499.4,0.4893,0.9481,28.6,37.105263158,17.8,0.575,12.9,0.9316,3.0,955.3,0.8873,0.8468,12.866168868,0.4823,0.9589
South Carolina,Jasper County,17019.0,12463.0,40744.7,31645.9,0.3989,0.7968,31.9,97.369157571,9.6,0.9172,15.6,0.7924,6.0,1046.8,0.8456,0.901,14.449495948,0.6116,0.9226
Arkansas,Van Buren County,36093.0,12463.4,36971.4,23709.1,0.928,0.7395,22.6,100.0,19.1,0.2085,9.6,0.6129,5.0,936.7,0.6313,0.7583,8.6912509038,0.8615,0.7342
West Virginia,Raleigh County,37035.0,12467.6,32575.7,28479.4,0.6492,0.686,25.6,58.441671756,13.8,0.4206,6.8,0.6004,58.0,1154.6,0.2203,0.815,13.680200432,0.8427,0.7074
Alabama,Fayette County,47165.0,12497.9,34021.6,37875.0,0.7249,0.7889,23.7,61.076233184,18.8,0.4785,7.6,0.7622,16.0,1052.4,0.1888,0.7347,9.3426140758,0.8071,0.5454
Mississippi,Winston County,42055.0,12602.9,33438.0,23451.6,0.6113,0.8755,34.1,99.780058651,19.1,0.8787,13.1,0.8542,6.0,1127.7,0.7803,0.8468,12.296948535,0.9653,0.7861
Texas,Menard County,42021.0,12621.9,26383.3,24975.7,0.9497,0.1812,34.5,72.277227723,17.4,0.781,31.0,0.7883,1.0,1091.1,0.7065,0.1369,13.004484305,0.455,0.5174
Arkansas,Pike County,12085.0,12671.6,25729.8,28586.4,0.695,0.6258,24.6,72.165427509,17.5,0.4136,9.1,0.666,3.0,729.3,0.7249,0.3299,9.1190108192,0.9054,0.4572
Ohio,Champaign County,48479.0,12717.5,49433.0,42496.9,0.4715,0.2497,13.2,45.99814299,12.3,0.2171,4.7,0.2913,8.0,1404.6,0.2203,0.5854,6.0600039738,0.6313,0.2681
Illinois,Woodford County,13117.0,12757.9,40229.8,24069.8,0.3763,0.0567,6.7,25.925925926,7.7,0.0856,4.0,0.0522,19.0,1240.2,0.1223,0.2611,8.3111795159,0.1531,0.0936
Texas,Sterling County,42019.0,12825.7,45722.3,23627.2,0.1442,0.0013,13.5,42.985074627,8.1,0.8621,22.9,0.6078,84.43614372109570,810.7,0.6864,0.0306,4.0816326531,0.9185,0.3578
Missouri,Monroe County,1069.0,12826.7,28065.2,25260.1,0.8198,0.4513,19.9,50.719671008,14.1,0.2302,9.5,0.3868,3.0,903.3,0.1888,0.2334,9.9018232819,0.8669,0.306
Indiana,Jay County,39023.0,12833.1,35831.9,27910.9,0.3989,0.6443,22.5,53.002859867,13.9,0.1254,8.9,0.666,6.0,989.4,0.7803,0.4876,7.3226837061,0.8965,0.6348
Louisiana,Union Parish,1015.0,12845.6,34076.2,25146.9,0.6323,0.7271,37.2,56.682337139,14.5,0.7046,9.7,0.624,3.0,1110.2,0.7803,0.6376,6.5826690666,0.5129,0.8647
Mississippi,Monroe County,1055.0,12847.0,26867.5,24488.2,0.5521,0.7045,21.7,68.602063524,16.6,0.7237,10.2,0.8064,16.0,1043.3,0.4457,0.6545,7.2048611111,0.6956,0.3524
Texas,Archer County,12055.0,12885.5,25029.4,27688.1,0.6234,0.1449,11.2,32.075471698,14.2,0.3887,12.9,0.2668,84.43614372109570,741.1,0.3359,0.1822,10.526315789,0.327,0.0309
Kansas,Kiowa County,55105.0,13023.1,40106.3,24075.7,0.7545,0.0936,15.5,25.607476636,10.1,0.3811,10.3,0.3709,1.0,949.3,0.155,0.086,6.7849686848,0.3088,0.4664
Tennessee,Dickson County,42107.0,13091.0,37126.8,23152.1,0.2502,0.4653,15.6,49.351602643,13.0,0.3524,11.0,0.7383,17.0,988.2,0.6313,0.2455,6.9706103994,0.3254,0.4734
Illinois,Perry County,6087.0,13094.0,36660.3,25085.2,0.4893,0.6032,16.5,49.727371865,13.1,0.4511,3.9,0.6855,10.0,1000.0,0.155,0.7092,10.163111669,0.5737,0.7854
Texas,Franklin County,19163.0,13095.7,44439.1,27733.2,0.7456,0.1048,20.4,59.949302915,14.1,0.575,14.1,0.4397,3.0,1099.9,0.7622,0.7895,5.9881778463,0.8437,0.1964
Kentucky,Letcher County,48251.0,13126.3,41670.8,31101.8,0.4817,0.9803,28.8,68.691588785,24.0,0.0137,4.8,0.9491,15.0,1415.8,0.8198,0.9758,11.78747361,0.93,0.8131
Virginia,Poquoson City,37129.0,13129.8,48991.5,39160.3,0.5718,0.0054,5.6,16.225165563,7.2,0.2802,3.0,0.0131,12.0,867.8,0.0,0.4691,9.8518850987,0.2267,0.0051
West Virginia,Fayette County,48041.0,13215.1,51429.0,31809.6,0.6578,0.7889,28.0,100.0,15.8,0.2566,7.1,0.767,20.0,1347.3,0.3703,0.779,9.353006544,0.7934,0.7584
Texas,Throckmorton County,13077.0,13216.3,31530.9,28322.1,0.9166,0.4936,27.7,59.17721519,18.7,0.5259,15.9,0.6422,1.0,898.4,0.0,0.4876,10.769230769,0.6953,0.0337
South Carolina,Williamsburg County,34011.0,13229.9,41280.6,35244.2,0.6113,0.921,34.5,100.0,13.5,0.9628,9.7,0.8255,6.0,981.3,0.7065,0.7726,16.464560205,0.9061,0.9717
Michigan,Ogemaw County,13153.0,13274.0,33600.5,27555.8,0.9166,0.6443,24.9,61.577964519,17.4,0.1366,6.5,0.6316,5.0,1307.0,0.7065,0.8341,10.702341137,0.7679,0.5632
Kentucky,Carroll County,26025.0,13303.3,36281.4,26076.9,0.2114,0.9287,23.9,58.67464335,16.1,0.3811,9.3,0.9067,3.0,1157.0,0.9198,0.8949,11.826086957,0.8134,0.8621
Texas,Atascosa County,8101.0,13311.1,39556.5,29476.0,0.1614,0.5127,22.0,65.960832313,12.4,0.9535,17.9,0.9182,9.0,893.6,0.9675,0.842,6.3922648224,0.618,0.6192
Mississippi,Jefferson County,27137.0,13311.8,42822.5,30404.8,0.205,0.9997,49.7,100.0,24.8,0.9908,15.9,0.9532,2.0,927.9,0.8348,0.7895,5.4285714286,0.4304,0.9962
Oklahoma,Craig County,17167.0,13374.3,43905.6,31574.4,0.6323,0.7271,22.7,64.594267259,17.3,0.7596,14.9,0.5715,6.0,1349.8,0.4056,0.5481,12.20043573,0.9586,0.7243
Virginia,Madison County,39103.0,13403.0,34634.2,26859.6,0.7666,0.0936,14.0,44.725738397,8.2,0.476,10.4,0.5495,3.0,1065.7,0.7434,0.5006,10.980902778,0.12,0.1624
Texas,Lamb County,36111.0,13475.0,40294.5,29530.8,0.3098,0.8882,24.5,70.881629786,15.4,0.9309,23.0,0.9608,5.0,988.6,0.8198,0.1124,8.9719626168,0.937,0.5705
Indiana,Wayne County,6089.0,13491.4,33247.9,21861.3,0.5521,0.6032,21.8,58.193195151,15.2,0.3887,11.9,0.561,39.0,1019.6,0.2604,0.5481,10.746602123,0.8879,0.6915
Mississippi,Holmes County,17143.0,13534.9,45596.9,26092.1,0.1541,0.9975,45.2,100.0,26.2,0.9869,16.1,0.95,11.0,1297.9,0.8873,0.9978,16.847014925,0.9172,0.9729
Indiana,Madison County,37191.0,13557.3,33212.2,25118.5,0.4527,0.6643,15.6,57.338892701,14.8,0.4683,8.2,0.4852,62.0,1226.4,0.2964,0.6032,12.630792227,0.8195,0.5877
West Virginia,Wayne County,44003.0,13686.7,38742.9,29557.3,0.6679,0.8596,22.7,52.730528201,16.9,0.015,7.7,0.8542,23.0,913.1,0.0981,0.815,9.9790749693,0.6772,0.4078
Alabama,Wilcox County,21117.0,13718.4,40880.0,29615.8,0.5352,0.9761,29.4,94.093959732,20.1,0.9729,10.9,0.9258,3.0,1104.5,0.1223,0.9882,11.489107729,0.7883,0.6176
Pennsylvania,Mifflin County,39041.0,13721.7,41649.3,25480.3,0.7456,0.4723,21.0,58.287509819,12.4,0.0656,12.3,0.6472,25.0,1049.5,0.3703,0.1946,7.9438999296,0.7787,0.5097
Texas,Kimble County,23019.0,13758.6,39257.3,28115.0,0.9758,0.8306,32.7,67.294520548,18.7,0.6638,18.3,0.6883,4.0,1180.1,0.3359,0.1369,9.8731384446,0.9491,0.148
Florida,Gadsden County,37155.0,13831.8,33247.7,34798.2,0.3368,0.9118,34.9,85.185185185,13.6,0.9592,14.1,0.8685,10.0,1380.9,0.8198,0.815,12.52851711,0.8704,0.9841
Illinois,Putnam County,26075.0,13842.3,41297.3,29055.6,0.829,0.121,11.5,35.308056872,9.5,0.2668,2.6,0.1748,1.0,1035.8,0.2604,0.1946,6.8328319725,0.235,0.0038
Virginia,Staunton City,45035.0,13854.0,38735.2,28353.3,0.738,0.4229,16.4,58.202411399,11.6,0.5492,9.8,0.3996,9.0,978.0,0.2964,0.1484,13.613814158,0.4677,0.6081
Ohio,Darke County,48485.0,13886.4,33861.5,28072.8,0.5817,0.1949,12.5,49.787685775,12.3,0.0554,5.7,0.2913,24.0,1366.0,0.1888,0.3634,7.9206465834,0.5842,0.0837
Texas,Jim Hogg County,53073.0,13896.5,44580.1,22170.7,0.4527,0.9513,30.5,84.995663487,18.5,0.9971,21.5,0.9596,1.0,1054.0,0.9736,0.9637,12.342215989,0.9994,0.4919
California,Lassen County,24017.0,13904.4,46685.8,28805.8,0.1191,0.428,15.7,48.790746583,12.3,0.7354,4.4,0.7491,9.0,903.9,0.2604,0.6032,13.097525144,0.0535,0.7198
Georgia,Decatur County,51650.0,13913.1,35606.6,23780.0,0.2665,0.9226,36.8,97.944932163,16.1,0.8768,18.4,0.7883,10.0,1177.7,0.9602,0.4876,13.262387001,0.9185,0.9806
Arkansas,Columbia County,48139.0,13968.3,43556.3,30812.6,0.3763,0.9226,25.5,65.642615558,17.9,0.808,7.1,0.6574,14.0,1290.2,0.8911,0.9411,14.106502816,0.7316,0.9538
Louisiana,Evangeline Parish,42089.0,14033.1,37719.4,27542.9,0.1917,0.9516,34.1,57.695675013,21.5,0.7272,11.6,0.9545,21.0,1079.7,0.8198,0.9787,15.452261307,0.978,0.9694
Texas,Van Zandt County,28059.0,14039.9,36211.0,26723.8,0.695,0.4723,17.7,53.936854414,15.9,0.4947,18.1,0.7227,7.0,885.6,0.6622,0.4303,8.2333807684,0.7192,0.3391
Georgia,Wilkinson County,8035.0,14048.8,46281.5,21435.6,0.5113,0.9191,32.0,89.068825911,14.8,0.8322,9.8,0.6804,3.0,1013.5,0.6049,0.7583,15.183246073,0.6024,0.532
Kentucky,Carter County,39089.0,14151.8,41163.8,29240.1,0.4715,0.9315,23.4,62.643942883,19.6,0.0322,8.0,0.9013,5.0,1130.4,0.5801,0.815,9.6884588152,0.8395,0.7991
South Carolina,Chester County,8013.0,14210.9,33738.5,23483.2,0.4715,0.8252,27.5,100.0,12.2,0.8112,10.7,0.7692,8.0,1035.4,0.518,0.7583,11.639651381,0.6893,0.3805
Illinois,Whiteside County,12017.0,14242.4,34175.6,41514.2,0.6788,0.2239,13.8,50.028017483,10.2,0.4785,4.7,0.3209,31.0,944.9,0.155,0.4691,8.5734488245,0.5874,0.2439
Mississippi,Bolivar County,18127.0,14280.4,40721.1,27936.4,0.1786,0.9866,41.3,100.0,23.4,0.9592,14.3,0.9258,17.0,1091.5,0.4056,0.9487,15.297777778,0.9472,0.8386
South Carolina,Hampton County,55087.0,14304.9,42733.8,23053.3,0.4527,0.7366,29.7,100.0,10.0,0.9226,10.4,0.7622,6.0,1060.9,0.0229,0.9347,6.3806721388,0.2305,0.5903
Virginia,Russell County,12061.0,14311.8,32819.6,31764.0,0.6851,0.7685,20.8,63.956931359,17.3,0.0296,9.7,0.8685,6.0,848.7,0.0322,0.7092,10.819770946,0.4238,0.2646
Georgia,Echols County,22079.0,14532.4,34207.8,27852.4,0.3098,0.9443,31.2,91.173054588,16.0,0.7198,23.5,0.9768,84.43614372109570,1326.6,0.7803,0.4303,5.8777429467,0.1477,0.3588
Nevada,Eureka County,37179.0,14545.2,43966.5,31522.6,0.2502,0.0717,13.4,26.074498567,11.1,0.3983,9.9,0.1098,84.43614372109570,1569.5,0.2203,0.0,5.4838709677,0.3757,0.1824
Texas,San Saba County,55101.0,14599.6,53883.6,31733.4,0.8421,0.5229,26.1,64.129400571,15.3,0.7526,18.6,0.9596,2.0,973.8,0.7622,0.1369,10.782241015,0.4537,0.6721
Texas,Palo Pinto County,39057.0,14643.0,35640.7,26631.2,0.5995,0.6914,20.9,67.691631891,17.2,0.632,19.5,0.7071,11.0,1057.2,0.8962,0.7971,12.329591018,0.8978,0.7491
Mississippi,Neshoba County,18163.0,14682.4,44356.8,37114.2,0.242,0.8911,28.0,75.43062201,21.6,0.8138,12.1,0.8981,18.0,1198.6,0.9713,0.8729,9.8228162885,0.9869,0.8316
Kentucky,Magoffin County,8069.0,14805.0,53388.8,30177.7,0.2891,0.9525,38.6,72.337349398,24.8,0.001,4.6,0.9863,5.0,1017.8,0.8711,0.9672,15.647644928,0.5705,0.8879
Texas,Walker County,48303.0,14805.8,58277.5,40923.3,0.071,0.9013,20.8,54.030214882,15.1,0.8338,13.3,0.6517,21.0,1316.1,0.7803,0.1717,20.015426147,0.0041,0.9895
Georgia,Candler County,22073.0,14900.4,45045.9,31985.2,0.3897,0.9815,31.8,87.771898883,18.7,0.7953,21.9,0.9293,2.0,1330.8,0.9277,0.6376,12.635281385,0.9736,0.9408
Indiana,Putnam County,51107.0,15036.0,59974.8,42468.1,0.2748,0.336,13.0,47.593582888,12.2,0.2843,5.9,0.4088,12.0,1317.6,0.6864,0.2745,5.7853090475,0.1137,0.7186
North Carolina,Mitchell County,37025.0,15109.5,45258.2,33801.9,0.8895,0.443,20.4,52.634695086,15.6,0.2604,11.8,0.6804,9.0,1201.5,0.0981,0.2924,10.031244861,0.4537,0.3171
Pennsylvania,Armstrong County,49057.0,15158.3,53618.8,31642.3,0.7599,0.2943,16.1,69.590643275,12.1,0.0204,4.2,0.3868,28.0,1192.8,0.155,0.6376,8.817084494,0.4212,0.2614
Texas,Jasper County,19113.0,15180.3,54867.4,33181.3,0.5928,0.6338,24.9,62.576687117,17.9,0.639,17.5,0.6753,12.0,1132.5,0.7434,0.8729,7.929582855,0.9249,0.6711
Ohio,Lawrence County,42069.0,15201.7,43700.9,35151.6,0.5113,0.7322,28.6,48.223707351,17.6,0.1366,5.6,0.5772,25.0,1404.7,0.2203,0.6207,12.474594643,0.8848,0.341
